time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-26T05:33:24.140Z,15.0621,-93.9602,55.84,4.6,mb,,152,2.255,1.16,us,us2000auuz,2017-09-26T13:59:29.253Z,"100km SSW of Tres Picos, Mexico",earthquake,10,7.3,0.03,342,reviewed,us,us
2017-09-26T11:22:49.320Z,-17.1048,168.1159,50.5,4.6,mb,,102,3.745,0.92,us,us2000auwh,2017-09-26T13:17:17.654Z,"72km NNW of Port-Vila, Vanuatu",earthquake,10.6,4.2,0.112,24,reviewed,us,us
2017-09-27T08:28:08.720Z,28.1091,54.1871,45.31,4.6,mb,,45,3.632,0.84,us,us2000av94,2017-09-27T08:55:20.040Z,"49km NNW of Lar, Iran",earthquake,7.3,6.4,0.074,54,reviewed,us,us
2017-09-28T17:08:05.320Z,2.1483,127.5691,97.53,4.6,mb,,110,1.382,0.99,us,us2000avzh,2017-09-28T20:31:41.040Z,"67km NW of Tobelo, Indonesia",earthquake,7.3,8.5,0.091,39,reviewed,us,us
2017-09-29T16:08:40.270Z,36.9513,30.6565,89.38,4.6,mb,,46,0.633,0.95,us,us2000awn9,2017-09-29T21:06:18.936Z,"5km NW of Antalya, Turkey",earthquake,6.5,6.2,0.098,31,reviewed,us,us
2017-09-01T06:58:32.150Z,-6.4203,149.2679,41.29,4.5,mb,,82,3.456,0.96,us,us2000arkr,2017-09-21T07:16:31.040Z,"38km SW of Kandrian, Papua New Guinea",earthquake,5.6,7.9,0.112,23,reviewed,us,us
2017-09-01T08:20:49.660Z,10.6427,140.2349,35.37,4.5,mb,,143,5.395,0.71,us,us2000arkt,2017-09-21T13:12:05.040Z,"101km NNW of Fais, Micronesia",earthquake,13.7,10,0.108,25,reviewed,us,us
2017-09-01T18:16:30.610Z,-11.1281,-75.3784,101.69,4.5,mb,,84,1.669,1.24,us,us2000arla,2017-09-27T17:36:18.040Z,"2km WSW of San Ramon, Peru",earthquake,7.2,7.5,0.18,10,reviewed,us,us
2017-09-01T22:28:23.700Z,-8.5943,-74.3259,161.86,4.5,mb,,74,1.82,0.61,us,us2000ae0g,2017-09-15T03:51:23.040Z,"34km SE of Pucallpa, Peru",earthquake,8,6.7,0.048,124,reviewed,us,us
2017-09-02T13:41:56.700Z,-1.6822,148.219,30.99,4.5,mb,,96,0.924,0.94,us,us2000ae50,2017-09-02T14:06:36.040Z,"111km ENE of Lorengau, Papua New Guinea",earthquake,4.9,6.6,0.113,23,reviewed,us,us
2017-09-02T16:13:43.420Z,-47.3937,99.7982,10,4.5,mb,,125,19.768,0.6,us,us2000ae5x,2017-09-02T17:02:24.040Z,"Southeast Indian Ridge",earthquake,8.5,1.9,0.125,19,reviewed,us,us
2017-09-02T21:17:22.310Z,-10.2588,161.4801,84.54,4.5,mb,,102,1.716,0.68,us,us2000arm9,2017-09-23T05:08:26.040Z,"52km WNW of Kirakira, Solomon Islands",earthquake,9.3,7.3,0.094,33,reviewed,us,us
2017-09-03T11:13:08.780Z,-19.1124,169.1339,91.18,4.5,mb,,156,2.432,0.77,us,us2000ag6x,2017-09-15T06:20:59.040Z,"50km NNW of Isangel, Vanuatu",earthquake,12,2.6,0.131,17,reviewed,us,us
2017-09-03T12:19:00.420Z,-14.1844,166.8464,6.58,4.5,mb,,207,6.786,1.14,us,us2000ag6y,2017-09-15T06:30:36.040Z,"82km WSW of Sola, Vanuatu",earthquake,16.1,8.3,0.22,6,reviewed,us,us
2017-09-03T17:41:40.090Z,42.6417,-111.4444,7.08,4.5,mb,,120,0.282,0.84,us,us2000af79,2017-09-29T17:04:46.700Z,"13km E of Soda Springs, Idaho",earthquake,4.9,5,0.049,124,reviewed,us,us
2017-09-03T19:40:10.430Z,-20.541,-178.1788,527.28,4.5,mb,,99,4.519,1.11,us,us2000af8q,2017-09-03T20:57:16.040Z,"55km ENE of Ndoi Island, Fiji",earthquake,11.2,8,0.104,27,reviewed,us,us
2017-09-04T12:38:36.100Z,54.8767,162.9207,42.68,4.5,mb,,127,3.133,0.57,us,us2000afju,2017-09-22T07:05:15.040Z,"152km S of Ust'-Kamchatsk Staryy, Russia",earthquake,13.5,13.9,0.081,45,reviewed,us,us
2017-09-04T12:50:09.020Z,-20.8321,-178.6192,558.96,4.5,mb,,135,4.394,0.71,us,us2000arn4,2017-09-22T07:14:44.040Z,"21km SSE of Ndoi Island, Fiji",earthquake,14.8,13.1,0.115,22,reviewed,us,us
2017-09-05T06:56:48.780Z,26.5275,127.8425,59.23,4.5,mb,,72,0.492,1.16,us,us2000aghm,2017-09-11T20:05:08.694Z,"11km N of Ishikawa, Japan",earthquake,9,7.2,0.089,37,reviewed,us,us
2017-09-05T11:28:34.330Z,8.3592,-82.8546,33.42,4.5,mb,,84,0.213,0.98,us,us2000ag1l,2017-09-05T12:13:34.364Z,"1km NNW of Finca Corredor, Panama",earthquake,3.8,8.3,0.124,19,reviewed,us,us
2017-09-06T01:52:39.580Z,-5.7524,151.7211,37.62,4.5,mb,,110,1.467,0.77,us,us2000arpf,2017-09-21T03:22:56.040Z,"166km SSW of Kokopo, Papua New Guinea",earthquake,7.2,9,0.128,18,reviewed,us,us
2017-09-06T04:37:44.590Z,42.6118,-111.5234,5.77,4.5,mwr,,65,0.347,0.94,us,us2000agiz,2017-09-11T22:31:10.200Z,"8km SE of Soda Springs, Idaho",earthquake,3,5.5,0.032,94,reviewed,us,us
2017-09-06T10:28:39.670Z,-24.413,-67.4646,199.31,4.5,mwr,,52,1.594,0.73,us,us2000ags6,2017-09-28T12:49:04.040Z,"118km W of San Antonio de los Cobres, Argentina",earthquake,8.1,12.5,,,reviewed,us,guc
2017-09-08T07:59:59.080Z,15.6588,-94.5684,60,4.5,mb,,180,2.975,0.65,us,us2000ahyk,2017-09-09T05:43:02.040Z,"64km S of San Francisco del Mar, Mexico",earthquake,5.4,11,0.075,53,reviewed,us,us
2017-09-08T08:42:48.940Z,15.2798,-93.902,67.35,4.5,mb,,176,2.262,1.18,us,us2000ahzq,2017-09-09T05:51:10.040Z,"76km SSW of Tres Picos, Mexico",earthquake,11.6,20.1,0.109,25,reviewed,us,us
2017-09-08T09:08:19.670Z,15.609,-94.5329,39.64,4.5,mb,,159,2.936,0.69,us,us2000ahzj,2017-09-08T09:42:29.040Z,"70km S of San Francisco del Mar, Mexico",earthquake,9.6,13,0.045,142,reviewed,us,us
2017-09-08T11:11:29.530Z,15.1089,-94.4825,36.59,4.5,mb,,165,2.758,0.81,us,us2000ai0n,2017-09-08T12:17:14.040Z,"121km SSW of Paredon, Mexico",earthquake,6.9,14.5,0.048,129,reviewed,us,us
2017-09-08T12:03:30.290Z,15.6687,-94.752,34.52,4.5,mb,,175,3.152,0.86,us,us2000ai1f,2017-09-08T12:49:33.040Z,"63km S of San Francisco del Mar, Mexico",earthquake,11.7,8.1,0.063,74,reviewed,us,us
2017-09-08T13:36:34.630Z,15.3155,-94.2597,57.11,4.5,mb,,182,2.601,0.78,us,us2000ai2s,2017-09-22T08:09:47.040Z,"89km SSW of Paredon, Mexico",earthquake,13.8,13.2,0.072,56,reviewed,us,us
2017-09-08T13:43:57.250Z,15.3318,-94.3775,55.57,4.5,mb,,188,2.774,1.26,us,us2000ai2u,2017-09-22T08:16:50.040Z,"94km SW of Paredon, Mexico",earthquake,11.4,13.6,0.089,37,reviewed,us,us
2017-09-08T21:39:37.370Z,15.2209,-94.0707,55.42,4.5,mb,,155,2.399,0.85,us,us2000aidm,2017-09-16T22:05:37.040Z,"91km SW of Tres Picos, Mexico",earthquake,9.7,6.7,0.037,213,reviewed,us,us
2017-09-09T02:44:50.110Z,-24.2322,-67.2748,205.92,4.5,mwr,,76,1.52,0.51,us,us2000aijm,2017-09-30T00:24:30.040Z,"97km W of San Antonio de los Cobres, Argentina",earthquake,11.5,18.3,,,reviewed,us,guc
2017-09-09T04:53:39.610Z,-8.6068,119.1423,144.45,4.5,mb,,72,3.06,0.91,us,us2000ailp,2017-09-28T22:59:59.040Z,"14km E of Bombo, Indonesia",earthquake,7.4,9.1,0.116,22,reviewed,us,us
2017-09-09T06:12:10.760Z,15.4244,-94.326,46.81,4.5,mb,,185,2.695,0.76,us,us2000ain2,2017-09-09T06:24:41.040Z,"83km SW of Paredon, Mexico",earthquake,11,11.8,0.076,50,reviewed,us,us
2017-09-09T08:19:29.540Z,-6.9776,130.0828,133.54,4.5,mb,,53,1.565,0.9,us,us2000aiql,2017-09-28T06:40:46.040Z,"173km NW of Saumlaki, Indonesia",earthquake,9.1,8.8,0.093,34,reviewed,us,us
2017-09-09T08:23:38.710Z,18.7533,145.5761,262.64,4.5,mb,,121,8.871,0.54,us,us2000art2,2017-09-28T06:47:28.040Z,"9km W of Agrihan, Northern Mariana Islands",earthquake,13,8.9,0.08,46,reviewed,us,us
2017-09-09T11:11:38.600Z,3.6504,126.8292,59.54,4.5,mb,,156,2.909,0.67,us,us2000aisz,2017-09-22T09:18:24.040Z,"246km SE of Sarangani, Philippines",earthquake,11.2,9.5,0.089,37,reviewed,us,us
2017-09-09T12:25:08.650Z,15.5969,-94.2891,67.38,4.5,mb,,183,2.701,1.11,us,us2000aiud,2017-09-22T09:41:40.040Z,"66km SW of Paredon, Mexico",earthquake,12.4,14.1,0.083,42,reviewed,us,us
2017-09-10T07:15:21.600Z,15.1604,-94.4753,30.09,4.5,mb,,163,2.512,0.68,us,us2000aj7r,2017-09-30T08:23:23.040Z,"116km SW of Paredon, Mexico",earthquake,8.1,7.7,0.061,79,reviewed,us,us
2017-09-10T08:17:43.320Z,-25.0133,179.9123,508.03,4.5,mb,,76,4.633,0.85,us,us2000arti,2017-09-30T06:34:34.040Z,"South of the Fiji Islands",earthquake,8.8,8,0.108,25,reviewed,us,us
2017-09-10T12:00:29.750Z,15.8549,-98.4915,21.45,4.5,mb,,176,3.517,0.96,us,us2000ajd2,2017-09-23T06:15:09.029Z,"68km S of Cuajinicuilapa, Mexico",earthquake,11.6,8.6,0.066,67,reviewed,us,us
2017-09-10T13:38:08.870Z,15.4302,-94.2784,57.08,4.5,mb,,139,2.654,0.54,us,us2000ajf0,2017-09-27T16:26:32.040Z,"80km SSW of Paredon, Mexico",earthquake,8.8,9.8,0.051,110,reviewed,us,us
2017-09-10T20:47:04.950Z,15.0768,-94.2595,55.96,4.5,mb,,152,2.369,1.12,us,us2000ajnd,2017-09-13T20:28:43.040Z,"113km SSW of Paredon, Mexico",earthquake,4.4,11.5,0.071,58,reviewed,us,us
2017-09-11T11:25:05.150Z,-37.5234,-74.1346,25.58,4.5,mb,,202,1.081,0.42,us,us2000ajzk,2017-09-23T10:39:01.040Z,"44km WNW of Lebu, Chile",earthquake,9.7,9.6,0.312,3,reviewed,us,us
2017-09-11T15:06:49.430Z,14.846,-94.0418,41.38,4.5,mb,,173,2.293,0.94,us,us2000ak4f,2017-09-12T19:14:34.040Z,"125km SSW of Tres Picos, Mexico",earthquake,8.5,8.6,0.065,69,reviewed,us,us
2017-09-12T06:43:43.340Z,55.2018,-157.0626,8.4,4.5,ml,,,,0.6,ak,ak16820976,2017-09-21T22:22:50.447Z,"114km SW of Chirikof Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-12T07:10:35.050Z,-40.6778,175.9237,35.49,4.5,mb,,74,0.245,1.19,us,us2000asal,2017-09-24T13:14:22.040Z,"34km NW of Castlepoint, New Zealand",earthquake,2.9,7.2,0.18,9,reviewed,us,us
2017-09-12T15:58:31.880Z,-7.5357,129.2567,113.02,4.5,mb,,69,2.071,0.55,us,us2000akua,2017-09-12T16:57:29.040Z,"231km WNW of Saumlaki, Indonesia",earthquake,9,8.8,0.121,20,reviewed,us,us
2017-09-12T16:58:13.990Z,15.2379,-93.1407,78.98,4.5,mb,,183,1.567,1.04,us,us2000akvp,2017-09-12T17:28:27.040Z,"33km SW of Mapastepec, Mexico",earthquake,8.9,9.1,0.047,136,reviewed,us,us
2017-09-13T05:09:34.230Z,15.3914,-93.453,72.28,4.5,mb,,150,1.545,0.63,us,us2000ala9,2017-09-13T05:47:20.040Z,"41km SW of Pijijiapan, Mexico",earthquake,8.7,8.2,0.039,190,reviewed,us,us
2017-09-13T06:39:25.560Z,-22.1327,-179.084,549.09,4.5,mb,,85,5.129,0.87,us,us2000alb2,2017-09-13T06:57:40.040Z,"168km SSW of Ndoi Island, Fiji",earthquake,12.4,8.4,0.096,32,reviewed,us,us
2017-09-13T12:48:32.350Z,15.8684,-93.6775,93.54,4.5,mb,,131,1.537,0.72,us,us2000alfh,2017-09-14T05:00:56.040Z,"15km W of Tres Picos, Mexico",earthquake,8.2,7.8,0.038,200,reviewed,us,us
2017-09-14T06:10:52.030Z,15.196,-94.2623,47.22,4.5,mb,,168,4.754,0.69,us,us2000am6i,2017-09-14T06:57:07.040Z,"101km SSW of Paredon, Mexico",earthquake,9.7,10.9,0.04,181,reviewed,us,us
2017-09-14T15:52:23.560Z,-6.0228,147.122,63.06,4.5,mb,,37,3.96,0.82,us,us2000amga,2017-09-15T13:45:06.040Z,"78km N of Lae, Papua New Guinea",earthquake,8.5,8.3,0.085,41,reviewed,us,us
2017-09-15T18:41:44.740Z,54.0122,169.72,10,4.5,mb,,89,2.922,1.03,us,us2000anjh,2017-09-15T20:09:59.040Z,"264km WNW of Attu Station, Alaska",earthquake,4.2,1.9,0.058,87,reviewed,us,us
2017-09-16T10:18:28.730Z,14.9414,-94.2297,30.52,4.5,mb,,173,2.487,0.96,us,us2000ap0t,2017-09-16T10:48:38.040Z,"126km SSW of Paredon, Mexico",earthquake,8.7,7.7,0.043,154,reviewed,us,us
2017-09-16T17:07:16.660Z,16.1115,-95.0682,35.63,4.5,mb,,151,2.821,0.81,us,us2000ap64,2017-09-19T15:39:12.040Z,"12km SW of San Mateo del Mar, Mexico",earthquake,7.9,10.2,0.041,176,reviewed,us,us
2017-09-16T21:58:25.490Z,35.859,139.4212,69,4.5,mb,,142,1.199,0.9,us,us2000apln,2017-09-24T03:47:30.767Z,"1km NE of Sayama, Japan",earthquake,4.5,10,0.181,9,reviewed,us,us
2017-09-16T23:10:42.050Z,15.4761,-94.1822,67.03,4.5,mb,,177,2.583,1.09,us,us2000apbm,2017-09-16T23:27:16.040Z,"70km SSW of Paredon, Mexico",earthquake,9.2,7.7,0.042,164,reviewed,us,us
2017-09-17T06:03:33.110Z,16.1058,-95.0121,52.57,4.5,mb,,139,2.768,1.02,us,us2000apf6,2017-09-17T06:26:03.040Z,"10km S of San Mateo del Mar, Mexico",earthquake,8.3,9.3,0.034,260,reviewed,us,us
2017-09-17T10:27:11.790Z,12.7773,92.0628,33.35,4.5,mb,,164,1.298,0.99,us,us2000at5e,2017-09-25T12:18:12.040Z,"138km NNW of Bamboo Flat, India",earthquake,9.2,4.1,0.131,17,reviewed,us,us
2017-09-17T14:29:34.720Z,39.2821,24.0045,10,4.5,mb,,54,1.323,0.57,us,us2000apie,2017-09-17T20:40:39.326Z,"18km NE of Patitirion, Greece",earthquake,5.6,1.9,0.118,21,reviewed,us,us
2017-09-18T01:23:32.380Z,53.3145,159.4817,79.34,4.5,mb,,116,0.579,0.89,us,us2000appq,2017-09-18T01:48:33.040Z,"63km ENE of Petropavlovsk-Kamchatskiy, Russia",earthquake,11.2,7.4,0.047,134,reviewed,us,us
2017-09-18T15:54:18.850Z,40.9769,77.1478,10,4.5,mb,,81,0.899,0.99,us,us2000apzi,2017-09-18T19:48:20.040Z,"109km ESE of Naryn, Kyrgyzstan",earthquake,4,1.9,0.124,19,reviewed,us,us
2017-09-19T14:27:58.930Z,-31.8109,-72.4084,10,4.5,mb,,142,1.346,0.88,us,us2000aqqm,2017-09-20T14:46:55.192Z,"119km W of Illapel, Chile",earthquake,6.7,1.9,0.157,13,reviewed,us,us
2017-09-19T17:50:46.640Z,-31.7548,-72.6161,29.84,4.5,mb,,139,1.485,1.36,us,us2000aqyy,2017-09-20T14:48:05.441Z,"138km W of Illapel, Chile",earthquake,3.4,7.1,0.192,8,reviewed,us,us
2017-09-20T00:44:54.720Z,-3.9011,141.5342,61.96,4.5,mb,,113,9.32,1.01,us,us2000are4,2017-09-20T10:17:09.949Z,"123km SW of Aitape, Papua New Guinea",earthquake,12.5,8.9,0.118,21,reviewed,us,us
2017-09-21T00:43:43.610Z,-18.3191,-177.9506,525.15,4.5,mb,,70,3.845,0.93,us,us2000as95,2017-09-21T01:01:51.040Z,"269km NNE of Ndoi Island, Fiji",earthquake,11.3,8.1,0.047,130,reviewed,us,us
2017-09-21T14:10:18.350Z,-5.3996,150.7163,143.64,4.5,mb,,67,1.876,0.97,us,us2000asgl,2017-09-21T16:26:31.040Z,"65km ENE of Kimbe, Papua New Guinea",earthquake,9.7,8.3,0.074,53,reviewed,us,us
2017-09-21T19:28:40.080Z,30.689,57.3957,10,4.5,mb,,74,5.509,0.98,us,us2000asq8,2017-09-22T10:27:00.711Z,"54km NE of Kerman, Iran",earthquake,9.3,1.9,0.084,41,reviewed,us,us
2017-09-21T19:58:58.000Z,-24.593,-69.359,89.2,4.5,mwr,,,,0.73,us,us2000asqw,2017-09-21T22:36:29.040Z,"144km NE of Taltal, Chile",earthquake,5.5,5.9,,,reviewed,guc,guc
2017-09-22T05:04:04.580Z,54.788,159.4959,131.21,4.5,mb,,116,1.837,0.72,us,us2000at0v,2017-09-22T06:32:39.040Z,"137km SSE of Esso, Russia",earthquake,14,8.4,0.079,47,reviewed,us,us
2017-09-22T08:54:57.460Z,3.8293,127.9846,107.48,4.5,mb,,119,3.099,0.52,us,us2000at26,2017-09-22T11:19:55.040Z,"232km N of Tobelo, Indonesia",earthquake,10.7,7.6,0.106,26,reviewed,us,us
2017-09-22T13:27:30.200Z,-19.1525,-177.4166,568.04,4.5,mb,,111,4.522,0.94,us,us2000at3j,2017-09-26T06:00:49.040Z,"213km NE of Ndoi Island, Fiji",earthquake,14.7,10.2,0.092,35,reviewed,us,us
2017-09-22T18:54:43.030Z,54.9226,163.2943,10,4.5,mb,,129,3.338,1.15,us,us2000atab,2017-09-23T14:17:30.040Z,"154km SSE of Ust'-Kamchatsk Staryy, Russia",earthquake,10,1.9,0.087,39,reviewed,us,us
2017-09-23T05:17:45.490Z,9.7486,-74.7175,52.5,4.5,mb,,60,4.12,1.32,us,us2000atgp,2017-09-23T05:56:24.614Z,"8km ESE of Plato, Colombia",earthquake,6.2,12.8,0.124,19,reviewed,us,us
2017-09-23T06:02:17.200Z,-24.2891,-179.8683,524.27,4.5,mb,,164,6.794,0.65,us,us2000aug5,2017-09-27T04:59:13.040Z,"South of the Fiji Islands",earthquake,11.2,11.2,0.118,21,reviewed,us,us
2017-09-23T09:19:16.450Z,9.1385,-77.7746,52.29,4.5,mb,,74,2.037,0.77,us,us2000ati0,2017-09-24T18:43:08.371Z,"17km E of Ustupo, Panama",earthquake,3.3,9.2,0.121,20,reviewed,us,us
2017-09-23T16:39:43.190Z,-28.772,-69.21,131.62,4.5,mb,,71,0.935,1.28,us,us2000atmf,2017-09-23T18:48:31.040Z,"97km W of Vinchina, Argentina",earthquake,7.7,9.7,0.242,5,reviewed,us,us
2017-09-23T18:32:11.170Z,-11.942,-138.4442,15.62,4.5,mb,,180,3.495,0.94,us,us2000augr,2017-09-26T19:35:13.040Z,"245km SSE of Atuona, French Polynesia",earthquake,15.3,5.7,0.071,61,reviewed,us,us
2017-09-23T23:06:34.550Z,16.6593,-94.9873,8.9,4.5,mb,,146,2.76,1.07,us,us2000atqq,2017-09-23T23:34:50.040Z,"15km NE of San Jeronimo Ixtepec, Mexico",earthquake,4,5.8,0.051,111,reviewed,us,us
2017-09-24T12:33:21.420Z,16.7324,-94.8399,54.62,4.5,mb,,172,4.869,0.8,us,us2000atx8,2017-09-24T12:51:15.040Z,"26km SE of Matias Romero, Mexico",earthquake,6.4,13.4,0.063,73,reviewed,us,us
2017-09-25T07:23:45.060Z,15.5215,-94.1793,66.49,4.5,mb,,175,2.589,0.81,us,us2000au5l,2017-09-25T09:33:13.040Z,"65km SSW of Paredon, Mexico",earthquake,11.4,11.2,0.043,161,reviewed,us,us
2017-09-25T11:47:58.870Z,-18.0444,-178.4794,554.28,4.5,mb,,48,3.315,0.83,us,us2000au9u,2017-09-25T12:04:34.040Z,"289km N of Ndoi Island, Fiji",earthquake,10.2,8.3,0.071,58,reviewed,us,us
2017-09-27T20:05:12.990Z,-15.1614,-71.6095,131.74,4.5,mb,,121,3.163,0.93,us,us2000avim,2017-09-27T22:15:31.040Z,"40km NNW of Ccolo, Peru",earthquake,6.8,17,0.111,24,reviewed,us,us
2017-09-27T21:56:39.140Z,24.998,123.4716,125.83,4.5,mb,,85,0.674,1.06,us,us2000avlw,2017-09-27T22:41:23.040Z,"75km NE of Yonakuni, Japan",earthquake,7.1,5.6,0.076,51,reviewed,us,us
2017-09-29T01:26:45.500Z,52.0498,-169.976,29.97,4.5,mb,,192,0.776,0.84,us,us2000awbw,2017-09-29T16:38:50.893Z,"81km SE of Yunaska Island, Alaska",earthquake,5.6,7,0.108,25,reviewed,us,us
2017-09-29T05:30:30.100Z,-24.0812,-179.5233,546.3,4.5,mb,,94,6.699,0.94,us,us2000awdv,2017-09-29T05:54:55.040Z,"South of the Fiji Islands",earthquake,12.5,12.3,0.113,23,reviewed,us,us
2017-09-29T11:45:20.260Z,15.1312,-94.0117,54.94,4.5,mb,,147,2.32,0.87,us,us2000awh4,2017-09-29T12:19:01.040Z,"96km SSW of Tres Picos, Mexico",earthquake,9.6,7.9,0.034,257,reviewed,us,us
2017-09-30T02:45:54.570Z,-3.3243,136.7409,53.79,4.5,mb,,118,4.503,1.13,us,us2000ax2n,2017-09-30T03:29:10.040Z,"78km NNE of Enarotali, Indonesia",earthquake,10.2,9.7,0.156,12,reviewed,us,us
2017-09-30T05:19:19.440Z,-6.071,146.5825,46.79,4.5,mb,,102,4.076,0.92,us,us2000ax39,2017-09-30T07:00:21.040Z,"82km ENE of Kainantu, Papua New Guinea",earthquake,9.4,4.8,0.096,32,reviewed,us,us
2017-09-01T03:57:07.690Z,-20.4492,-177.997,555.15,4.4,mb,,191,4.602,1,us,us2000arkk,2017-09-21T03:02:41.040Z,"76km ENE of Ndoi Island, Fiji",earthquake,13.3,8.6,0.112,23,reviewed,us,us
2017-09-01T19:53:47.990Z,-14.9527,168.0717,34.23,4.4,mb,,271,6.493,0.65,us,us2000arlf,2017-09-27T20:38:46.040Z,"110km E of Port-Olry, Vanuatu",earthquake,22.9,18.6,0.162,11,reviewed,us,us
2017-09-02T17:47:17.180Z,-30.2265,-177.602,36.06,4.4,mb,,187,1.018,0.73,us,us2000arlx,2017-09-28T15:22:00.040Z,"110km SSE of Raoul Island, New Zealand",earthquake,11.2,5,0.144,14,reviewed,us,us
2017-09-02T23:55:54.080Z,-20.9424,-178.3164,546.14,4.4,mb,,100,4.676,1.25,us,us2000arm8,2017-09-24T04:17:51.040Z,"51km SE of Ndoi Island, Fiji",earthquake,12.1,7.5,0.101,28,reviewed,us,us
2017-09-03T13:44:08.030Z,-20.6465,-177.9835,526.79,4.4,mb,,105,4.728,0.72,us,us2000af27,2017-09-25T18:35:57.040Z,"74km E of Ndoi Island, Fiji",earthquake,14.6,7.7,0.045,142,reviewed,us,us
2017-09-04T01:48:24.850Z,-5.4004,147.091,179.88,4.4,mb,,69,5.195,0.81,us,us2000armi,2017-09-21T00:09:45.040Z,"144km E of Madang, Papua New Guinea",earthquake,9.6,5.9,0.105,26,reviewed,us,us
2017-09-04T20:21:42.340Z,36.5411,71.0863,210.8,4.4,mb,,103,1.088,0.71,us,us2000afmi,2017-09-04T22:36:20.040Z,"42km WSW of Ashkasham, Afghanistan",earthquake,9.6,7.4,0.091,35,reviewed,us,us
2017-09-04T21:07:21.650Z,-56.1538,-27.4958,134.05,4.4,mb,,126,5.478,0.62,us,us2000arne,2017-09-21T02:22:19.040Z,"63km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14,7.5,0.143,14,reviewed,us,us
2017-09-04T23:43:58.840Z,12.1927,-87.8833,26,4.4,mb,,177,0.955,0.84,us,us2000afqz,2017-09-16T22:48:13.040Z,"77km SW of Jiquilillo, Nicaragua",earthquake,6.2,5.4,0.063,71,reviewed,us,us
2017-09-05T08:23:59.124Z,55.7332,-152.9205,11.8,4.4,ml,,,,0.67,ak,ak16768973,2017-09-22T07:28:31.040Z,"169km E of Chirikof Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-09-05T17:55:09.560Z,-18.3695,-174.0297,10,4.4,mb,,123,3.951,0.99,us,us2000arp3,2017-09-29T16:32:31.040Z,"31km N of Neiafu, Tonga",earthquake,12.5,1.9,0.17,10,reviewed,us,us
2017-09-05T19:17:39.670Z,15.0953,-93.8309,55.96,4.4,mb,,183,2.142,0.94,us,us2000ag9g,2017-09-30T18:59:25.339Z,"91km SSW of Tres Picos, Mexico",earthquake,3.8,8.7,0.047,131,reviewed,us,us
2017-09-06T09:16:19.240Z,-49.5497,117.5961,10,4.4,mb,,140,16.61,0.58,us,us2000arpt,2017-09-28T09:01:04.040Z,"Western Indian-Antarctic Ridge",earthquake,10.9,1.9,0.134,16,reviewed,us,us
2017-09-06T16:48:52.090Z,-10.0763,161.0105,32.53,4.4,mb,,130,1.224,0.72,us,us2000arpv,2017-09-21T04:15:04.040Z,"108km WNW of Kirakira, Solomon Islands",earthquake,9.4,6.7,0.139,15,reviewed,us,us
2017-09-07T07:05:24.660Z,15.0132,-93.8108,10,4.4,mb,,201,2.103,1.05,us,us2000ahe0,2017-09-08T05:43:50.370Z,"98km SW of Pijijiapan, Mexico",earthquake,5.4,2,0.08,45,reviewed,us,us
2017-09-07T08:05:54.610Z,-20.8573,-69.1057,111.04,4.4,mb,,42,0.401,0.89,us,us2000ahek,2017-09-23T12:53:50.040Z,"129km ESE of Iquique, Chile",earthquake,5.1,7.7,0.179,9,reviewed,us,us
2017-09-08T07:30:41.570Z,15.667,-94.6312,56.21,4.4,mb,,183,3.036,0.88,us,us2000ahy6,2017-09-09T05:17:01.040Z,"62km S of San Francisco del Mar, Mexico",earthquake,12,14.5,0.115,22,reviewed,us,us
2017-09-08T07:38:39.730Z,15.7311,-94.3362,71.01,4.4,mb,,178,2.762,0.76,us,us2000ahy9,2017-09-08T08:14:59.040Z,"60km WSW of Paredon, Mexico",earthquake,11.6,17.1,0.073,54,reviewed,us,us
2017-09-08T07:51:27.280Z,15.6415,-94.0552,68.73,4.4,mb,,175,2.482,0.89,us,us2000aruq,2017-09-27T12:30:00.040Z,"47km SSW of Paredon, Mexico",earthquake,10.6,15,0.123,19,reviewed,us,us
2017-09-08T08:06:14.560Z,16.0449,-94.4732,74.15,4.4,mb,,168,2.951,1.02,us,us2000ahyr,2017-09-09T05:47:02.040Z,"28km SE of San Francisco del Mar, Mexico",earthquake,10,15,0.12,20,reviewed,us,us
2017-09-08T13:49:10.770Z,15.5119,-94.3291,43.4,4.4,mb,,203,2.728,1.23,us,us2000ai2x,2017-09-22T08:22:45.040Z,"76km SW of Paredon, Mexico",earthquake,5.1,19.1,0.13,17,reviewed,us,us
2017-09-08T15:24:09.230Z,29.0196,51.6373,32.54,4.4,mb,,84,5.75,0.87,us,us2000ai45,2017-09-08T20:30:36.040Z,"49km SE of Borazjan, Iran",earthquake,11.2,7.3,0.101,28,reviewed,us,us
2017-09-08T22:14:55.340Z,15.4861,-94.0113,55.1,4.4,mb,,176,1.969,0.96,us,us2000aier,2017-09-16T23:45:25.040Z,"62km SSW of Paredon, Mexico",earthquake,9.3,15.7,0.048,127,reviewed,us,us
